central_action_size,episode,episode_reward,final_score,has_central_action,is_all_keep,is_hallucinated,is_recovered,is_valid_action,mean_queue,mean_wait,raw_completion,reward_breakdown_central_reward,reward_breakdown_coordination_bonus,reward_breakdown_fairness_reward,reward_breakdown_queue_reward,reward_breakdown_stability_bonus,reward_breakdown_switch_penalty_reward,reward_breakdown_throughput_reward,reward_breakdown_total,reward_breakdown_wait_reward,step_count,step_latency_ms,task_id,throughput,throughput_efficiency
2,450,1.324478995330212,0.49159499999999995,1.0,0.0,0.0,0.0,1.0,0.0,96.787,,0.1371,-0.016,0.0145,0.1659,0.0284,-0.03,0.0971,0.177,-0.22,25,175.54497718811035,hard_multi,26.171,0.2794
2,451,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,167.93513298034668,hard_multi,14.109,0.1929
2,452,-2.6079637409476706,0.38142,1.0,0.0,0.0,0.0,1.0,0.0,103.158,,-0.0858,0.004,0.0188,0.1495,0.0133,-0.05,0.0218,-0.1484,-0.22,25,168.6389446258545,hard_multi,19.061,0.1532
2,453,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.77412796020508,hard_multi,14.181,0.1944
2,454,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.69917106628418,hard_multi,14.181,0.1944
2,455,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.13270950317383,hard_multi,14.181,0.1944
2,456,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.83809661865234,hard_multi,14.124,0.1934
2,457,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,179.03780937194824,hard_multi,14.124,0.1934
2,458,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,166.57567024230957,hard_multi,14.124,0.1934
2,459,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,170.15576362609863,hard_multi,14.124,0.1934
2,460,-2.2983899476104352,0.34743,1.0,0.0,0.0,1.0,0.0,0.0,96.297,,-0.1385,-0.016,0.0142,0.1618,0.024,-0.05,-0.0101,-0.2347,-0.22,25,167.59872436523438,hard_multi,16.042,0.2192
2,461,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,178.90357971191406,hard_multi,14.124,0.1934
2,462,0.49927151916671586,0.38565,1.0,0.0,0.0,0.0,1.0,0.0,98.576,,0.0447,-0.04,0.0157,0.1601,0.0343,-0.05,-0.0305,-0.0857,-0.22,25,167.33264923095703,hard_multi,14.119,0.1933
5,463,0.37241497774917365,0.38377,1.0,0.0,0.0,0.0,1.0,0.0,98.625,,0.0442,-0.04,0.0157,0.1599,0.0339,-0.05,-0.0299,-0.0861,-0.22,25,167.41275787353516,hard_multi,14.175,0.1879
2,464,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.94547843933105,hard_multi,14.124,0.1934
2,465,-0.7118784622352635,0.402565,1.0,0.0,0.0,0.0,1.0,0.0,98.461,,-0.0196,-0.04,0.0156,0.1552,0.0343,-0.06,-0.0327,-0.1671,-0.22,25,174.4227409362793,hard_multi,13.913,0.2512
2,466,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.31653022766113,hard_multi,14.181,0.1944
2,467,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,171.32234573364258,hard_multi,14.181,0.1944
2,468,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,182.7106475830078,hard_multi,14.181,0.1944
2,469,-4.381258041069129,0.397645,1.0,0.0,0.0,1.0,0.0,0.0,116.905,,0.006,-0.02,0.0279,0.1417,0.0278,-0.07,-0.0246,-0.1311,-0.22,25,170.46856880187988,hard_multi,14.679,0.1089
2,470,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.83206367492676,hard_multi,14.181,0.1944
2,471,0.5331490336349902,0.38544,1.0,0.0,0.0,0.0,1.0,0.0,98.497,,0.0449,-0.04,0.0157,0.1601,0.0344,-0.05,-0.0301,-0.085,-0.22,25,174.9107837677002,hard_multi,14.153,0.1939
2,472,-0.5616995548127172,0.412145,1.0,0.0,0.0,1.0,0.0,0.0,114.324,,0.1054,-0.016,0.0262,0.1525,0.0251,-0.06,-0.0772,-0.064,-0.22,25,168.31183433532715,hard_multi,9.706,0.1436
2,473,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.5943603515625,hard_multi,14.181,0.1944
2,474,2.60119325285411,0.436885,1.0,0.0,0.0,0.0,1.0,0.0,97.654,,0.0595,0.004,0.0151,0.1642,0.0399,-0.03,0.0853,0.1181,-0.22,25,170.26138305664062,hard_multi,25.057,0.2519
2,475,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.7567958831787,hard_multi,14.124,0.1934
2,476,0.5379623120274962,0.38534999999999997,1.0,0.0,0.0,0.0,1.0,0.0,98.476,,0.045,-0.04,0.0157,0.1602,0.0343,-0.05,-0.0301,-0.085,-0.22,25,169.9223518371582,hard_multi,14.158,0.1941
2,477,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.83842849731445,hard_multi,14.181,0.1944
0,478,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""KEEP"",""SW"":""PHASE_0"",=""PHASE_1"",=""PHASE_2"",=""PHASE_3""},""central_action"":{""switch_penalty"":0.0,""queue_urgency_weight"":0.5,""emergency_boost"":0.2,""corridor_priority"":0.6}}",,,,,,,,,,0,,hard_multi,,
2,479,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.7461395263672,hard_multi,14.181,0.1944
2,480,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.34330558776855,hard_multi,14.181,0.1944
2,481,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,166.1539077758789,hard_multi,14.124,0.1934
1,482,-0.37758502225082635,0.38377,1.0,0.0,0.0,1.0,0.0,0.0,98.625,,0.0442,-0.04,0.0157,0.1599,0.0339,-0.05,-0.0299,-0.0861,-0.22,25,166.82958602905273,hard_multi,14.175,0.1879
2,483,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,171.3268756866455,hard_multi,14.181,0.1944
2,484,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.77460479736328,hard_multi,14.181,0.1944
0,485,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""PHASE_0"",""SW"":""PHASE_1"",""SE"":""PHASE_3""}{""central_action"":{""queue_urgency_weight"":0.5,""corridor_priority"":0.2}}",,,,,,,,,,0,,hard_multi,,
2,486,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,169.85845565795898,hard_multi,24.95,0.2508
0,487,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH"",""NE"":""PHASE_0"",""SW"":""PHASE_1"",""SE"":""PHASE_3},""central_action"":{""queue_urgency_weight"":0.5,""corridor_priority"":0.2}}",,,,,,,,,,0,,hard_multi,,
2,488,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,170.45903205871582,hard_multi,24.95,0.2508
2,489,-0.1546155794565456,0.38771999999999995,1.0,0.0,0.0,0.0,1.0,0.0,100.538,,-0.0751,-0.04,0.017,0.1626,0.036,-0.04,0.0702,-0.0893,-0.22,25,168.71285438537598,hard_multi,23.633,0.2559
2,490,1.3012025304322596,0.48489000000000004,1.0,0.0,0.0,0.0,1.0,0.0,96.618,,0.1279,-0.016,0.0144,0.1668,0.0266,-0.03,0.0971,0.1668,-0.22,25,163.9392375946045,hard_multi,26.171,0.2801
2,491,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,167.37866401672363,hard_multi,14.181,0.1944
2,492,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,165.863037109375,hard_multi,14.181,0.1944
2,493,0.5076183397296458,0.38554,1.0,0.0,0.0,0.0,1.0,0.0,98.537,,0.0448,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0304,-0.0857,-0.22,25,168.50018501281738,hard_multi,14.129,0.1936
2,494,0.4798415940328691,0.403935,1.0,0.0,0.0,0.0,1.0,0.0,76.461,,-0.1167,0.02,0.001,0.1698,0.0261,-0.03,0.18,0.0301,-0.22,25,169.6031093597412,hard_multi,38.188,0.2792
2,495,2.500467260547097,0.43279999999999996,1.0,0.0,0.0,0.0,1.0,0.0,97.719,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,165.53831100463867,hard_multi,24.948,0.2437
0,496,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":""SWITCH','NE"":""PHASE_0','SW"":""PHASE_1','SE"":""PHASE_2""},""central_action"":{""queue_urgency_weight"":0.5,""corridor_priority"":0.2}}",,,,,,,,,,0,,hard_multi,,
2,497,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.33956336975098,hard_multi,14.124,0.1934
2,498,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.29419136047363,hard_multi,14.181,0.1944
2,499,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.15383529663086,hard_multi,14.124,0.1934
2,500,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.56162452697754,hard_multi,14.109,0.1929
2,501,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,174.01719093322754,hard_multi,14.124,0.1934
2,502,-0.7118784622352635,0.402565,1.0,0.0,0.0,0.0,1.0,0.0,98.461,,-0.0196,-0.04,0.0156,0.1552,0.0343,-0.06,-0.0327,-0.1671,-0.22,25,165.19737243652344,hard_multi,13.913,0.2512
2,503,-0.953753302217349,0.38744499999999993,1.0,0.0,0.0,1.0,0.0,0.0,100.531,,-0.0753,-0.04,0.017,0.1626,0.0353,-0.04,0.0702,-0.0902,-0.22,25,181.75053596496582,hard_multi,23.627,0.256
2,504,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,169.5992946624756,hard_multi,14.181,0.1944
2,505,-0.6701195904009597,0.400365,1.0,0.0,0.0,0.0,1.0,0.0,99.065,,-0.0195,-0.04,0.016,0.1551,0.0341,-0.06,-0.0414,-0.1757,-0.22,25,165.7552719116211,hard_multi,13.086,0.2411
2,506,2.924321204056348,0.45252,1.0,0.0,0.0,0.0,1.0,0.0,92.308,,0.0797,-0.004,0.0115,0.1667,0.0203,-0.03,0.0497,0.0739,-0.22,25,172.0573902130127,hard_multi,21.696,0.2887
2,507,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.35370254516602,hard_multi,14.181,0.1944
2,508,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,171.7982292175293,hard_multi,14.124,0.1934
2,509,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,170.20106315612793,hard_multi,14.124,0.1934
2,510,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,166.47720336914062,hard_multi,14.124,0.1934
2,511,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,189.61477279663086,hard_multi,14.124,0.1934
2,512,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.6007251739502,hard_multi,14.109,0.1929
2,513,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.06807708740234,hard_multi,14.181,0.1944
2,514,2.8410893728012048,0.48851999999999995,1.0,0.0,0.0,0.0,1.0,0.0,76.879,,0.0978,0.004,0.0013,0.1716,0.02,-0.03,0.18,0.2247,-0.22,25,172.26266860961914,hard_multi,49.027,0.3454
2,515,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,168.0285930633545,hard_multi,14.109,0.1929
2,516,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,165.40956497192383,hard_multi,14.181,0.1944
2,517,1.2982441406307887,0.48436,1.0,0.0,0.0,0.0,1.0,0.0,96.604,,0.1279,-0.016,0.0144,0.1668,0.0264,-0.03,0.0971,0.1665,-0.22,25,168.37334632873535,hard_multi,26.171,0.2794
2,518,2.2886151648204303,0.44528,1.0,0.0,0.0,1.0,0.0,0.0,96.509,,0.0964,-0.04,0.0143,0.1703,0.02,-0.03,0.0501,0.0611,-0.22,25,168.63369941711426,hard_multi,21.729,0.3374
0,519,-6.0,,0.0,0.0,1.0,0.0,0.0,,,"{""local_actions"":{""NW"":"" Switch"",""NE"":"" PHASE_0"",""SW"":"" PHASE_1"",""SE"":"" SWITCH""},""central_action"":{""queue_urgency_weight"":0.2,qdoorities_penalty"":0.3}}",,,,,,,,,,0,,hard_multi,,
2,520,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.2216396331787,hard_multi,14.124,0.1934
2,521,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,178.87639999389648,hard_multi,14.181,0.1944
2,522,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,181.18548393249512,hard_multi,14.181,0.1944
2,523,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.8920726776123,hard_multi,14.124,0.1934
2,524,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,170.2136993408203,hard_multi,14.124,0.1934
2,525,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,166.67413711547852,hard_multi,14.109,0.1929
2,526,2.60119325285411,0.436885,1.0,0.0,0.0,0.0,1.0,0.0,97.654,,0.0595,0.004,0.0151,0.1642,0.0399,-0.03,0.0853,0.1181,-0.22,25,167.38319396972656,hard_multi,25.057,0.2519
2,527,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,173.46572875976562,hard_multi,14.109,0.1929
2,528,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,169.31605339050293,hard_multi,14.109,0.1929
2,529,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,167.7870750427246,hard_multi,24.95,0.2508
2,530,2.60119325285411,0.436885,1.0,0.0,0.0,0.0,1.0,0.0,97.654,,0.0595,0.004,0.0151,0.1642,0.0399,-0.03,0.0853,0.1181,-0.22,25,175.4169464111328,hard_multi,25.057,0.2519
2,531,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,170.058012008667,hard_multi,24.95,0.2508
2,532,0.586769550446577,0.4804,1.0,0.0,0.0,0.0,1.0,0.0,96.44,,0.1267,-0.016,0.0143,0.1677,0.008,-0.03,0.0183,0.0689,-0.22,25,166.08166694641113,hard_multi,18.731,0.2297
2,533,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.10782051086426,hard_multi,14.124,0.1934
2,534,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,170.55845260620117,hard_multi,14.109,0.1929
2,535,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,168.79940032958984,hard_multi,24.95,0.2508
0,536,0.17098882485307954,0.49789500000000003,0.0,0.0,0.0,1.0,0.0,0.0,92.3,,0.0216,0.004,0.0115,0.1644,-0.0005,-0.05,-0.0291,-0.0981,-0.22,25,171.16165161132812,hard_multi,14.254,0.3221
2,537,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,163.83886337280273,hard_multi,24.95,0.2508
2,538,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,173.3715534210205,hard_multi,24.95,0.2508
2,539,2.5528450542645205,0.43573,1.0,0.0,0.0,0.0,1.0,0.0,97.681,,0.0586,0.004,0.0151,0.1641,0.0396,-0.03,0.0844,0.1159,-0.22,25,164.70837593078613,hard_multi,24.972,0.2515
2,540,2.60119325285411,0.436885,1.0,0.0,0.0,0.0,1.0,0.0,97.654,,0.0595,0.004,0.0151,0.1642,0.0399,-0.03,0.0853,0.1181,-0.22,25,164.99924659729004,hard_multi,25.057,0.2519
2,541,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.86615753173828,hard_multi,14.181,0.1944
2,542,-2.64123617351981,0.381085,1.0,0.0,0.0,0.0,1.0,0.0,103.167,,-0.0861,0.004,0.0188,0.1495,0.0143,-0.05,0.0221,-0.1474,-0.22,25,166.68701171875,hard_multi,19.084,0.1533
2,543,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,170.28141021728516,hard_multi,24.95,0.2508
2,544,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,169.52919960021973,hard_multi,24.95,0.2508
2,545,2.541472805401391,0.435155,1.0,0.0,0.0,0.0,1.0,0.0,97.693,,0.0582,0.004,0.0151,0.1641,0.0394,-0.03,0.0842,0.115,-0.22,25,165.47179222106934,hard_multi,24.95,0.2508
2,546,0.49485770340546265,0.385685,1.0,0.0,0.0,0.0,1.0,0.0,98.587,,0.0447,-0.04,0.0157,0.1601,0.0341,-0.05,-0.0306,-0.086,-0.22,25,167.36721992492676,hard_multi,14.109,0.1929
2,547,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,165.24267196655273,hard_multi,14.181,0.1944
2,548,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,174.25179481506348,hard_multi,14.181,0.1944
2,549,0.37241497774917365,0.38377,1.0,0.0,0.0,0.0,1.0,0.0,98.625,,0.0442,-0.04,0.0157,0.1599,0.0339,-0.05,-0.0299,-0.0861,-0.22,25,169.8932647705078,hard_multi,14.175,0.1879
2,550,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,168.2732105255127,hard_multi,14.124,0.1934
2,551,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,173.72584342956543,hard_multi,14.181,0.1944
2,552,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,201.43890380859375,hard_multi,14.124,0.1934
2,553,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,164.78967666625977,hard_multi,14.124,0.1934
2,554,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,169.11077499389648,hard_multi,14.124,0.1934
2,555,0.6534205903188575,0.465605,1.0,0.0,0.0,0.0,1.0,0.0,88.094,,-0.0407,0.016,0.0087,0.17,-0.0098,-0.04,0.0345,-0.0812,-0.22,25,172.79314994812012,hard_multi,20.256,0.32
2,556,0.49888597701977866,0.38563000000000003,1.0,0.0,0.0,0.0,1.0,0.0,98.568,,0.0447,-0.04,0.0157,0.1601,0.034,-0.05,-0.0306,-0.086,-0.22,25,169.4486141204834,hard_multi,14.114,0.193
2,557,1.279807330677344,0.489995,1.0,0.0,0.0,0.0,1.0,0.0,96.893,,0.139,-0.016,0.0146,0.1657,0.0287,-0.03,0.0971,0.1791,-0.22,25,168.7154769897461,hard_multi,26.171,0.2778
2,558,0.5427808314840876,0.3854249999999999,1.0,0.0,0.0,0.0,1.0,0.0,98.488,,0.045,-0.04,0.0157,0.1601,0.0345,-0.05,-0.0301,-0.0848,-0.22,25,207.74054527282715,hard_multi,14.161,0.194
2,559,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,168.9474582672119,hard_multi,14.181,0.1944
2,560,0.871004026928684,0.501565,1.0,0.0,0.0,0.0,1.0,0.0,74.488,,0.1462,-0.02,-0.0003,0.1648,-0.04,-0.04,0.18,0.1707,-0.22,25,170.6705093383789,hard_multi,49.561,0.3211
2,561,0.5033457585114492,0.385585,1.0,0.0,0.0,0.0,1.0,0.0,98.556,,0.0448,-0.04,0.0157,0.1601,0.0342,-0.05,-0.0305,-0.0857,-0.22,25,167.48046875,hard_multi,14.124,0.1934
2,562,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,166.39399528503418,hard_multi,14.181,0.1944
2,563,0.5700117844219199,0.385325,1.0,0.0,0.0,0.0,1.0,0.0,98.439,,0.0454,-0.04,0.0156,0.1602,0.0345,-0.04,-0.0299,-0.0741,-0.22,25,171.1142063140869,hard_multi,14.181,0.1944
